CustomerId,Date
602,4/1/2019
604,4/1/2019
605,4/1/2019
607,4/1/2019
608,4/1/2019
609,4/1/2019
610,4/1/2019
611,4/1/2019
614,4/1/2019
616,4/1/2019
617,4/1/2019
618,4/1/2019
619,4/1/2019
620,4/1/2019
621,4/1/2019
622,4/1/2019
623,4/1/2019
624,4/1/2019
625,4/1/2019
626,4/1/2019
627,4/1/2019
628,4/1/2019
629,4/1/2019
630,4/1/2019
631,4/1/2019
632,4/1/2019
633,4/1/2019
635,4/1/2019
637,4/1/2019
638,4/1/2019
639,4/1/2019
640,4/1/2019
641,4/1/2019
642,4/1/2019
643,4/1/2019
644,4/1/2019
645,4/1/2019
646,4/1/2019
647,4/1/2019
648,4/1/2019
649,4/1/2019
650,4/1/2019
651,4/1/2019
652,4/1/2019
653,4/1/2019
654,4/1/2019
656,4/1/2019
659,4/1/2019
660,4/1/2019
661,4/1/2019
662,4/1/2019
664,4/1/2019
665,4/1/2019
666,4/1/2019
667,4/1/2019
668,4/1/2019
669,4/1/2019
670,4/1/2019
671,4/1/2019
672,4/1/2019
673,4/1/2019
674,4/1/2019
676,4/1/2019
677,4/1/2019
678,4/1/2019
679,4/1/2019
680,4/1/2019
681,4/1/2019
682,4/1/2019
683,4/1/2019
684,4/1/2019
685,4/1/2019
686,4/1/2019
687,4/1/2019
689,4/1/2019
690,4/1/2019
691,4/1/2019
692,4/1/2019
693,4/1/2019
694,4/1/2019
695,4/1/2019
696,4/1/2019
697,4/1/2019
698,4/1/2019
699,4/1/2019
700,4/1/2019
701,4/1/2019
702,4/1/2019
704,4/1/2019
705,4/1/2019
706,4/1/2019
709,4/1/2019
710,4/1/2019
711,4/1/2019
712,4/1/2019
713,4/1/2019
714,4/1/2019
715,4/1/2019
716,4/1/2019
717,4/1/2019
718,4/1/2019
719,4/1/2019
720,4/1/2019
721,4/1/2019
722,4/1/2019
723,4/1/2019
724,4/1/2019
726,4/1/2019
727,4/1/2019
728,4/1/2019
729,4/1/2019
730,4/1/2019
731,4/1/2019
732,4/1/2019
733,4/1/2019
734,4/1/2019
735,4/1/2019
736,4/1/2019
737,4/1/2019
738,4/1/2019
739,4/1/2019
740,4/1/2019
741,4/1/2019
742,4/1/2019
743,4/1/2019
745,4/1/2019
746,4/1/2019
747,4/1/2019
748,4/1/2019
749,4/1/2019
750,4/1/2019
751,4/1/2019
753,4/1/2019
754,4/1/2019
755,4/1/2019
756,4/1/2019
757,4/1/2019
758,4/1/2019
759,4/1/2019
760,4/1/2019
762,4/1/2019
763,4/1/2019
764,4/1/2019
765,4/1/2019
766,4/1/2019
767,4/1/2019
768,4/1/2019
769,4/1/2019
770,4/1/2019
772,4/1/2019
774,4/1/2019
775,4/1/2019
776,4/1/2019
777,4/1/2019
778,4/1/2019
781,4/1/2019
782,4/1/2019
783,4/1/2019
784,4/1/2019
785,4/1/2019
787,4/1/2019
788,4/1/2019
789,4/1/2019
790,4/1/2019
791,4/1/2019
792,4/1/2019
793,4/1/2019
794,4/1/2019
795,4/1/2019
796,4/1/2019
797,4/1/2019
801,4/1/2019
803,4/1/2019
805,4/1/2019
806,4/1/2019
807,4/1/2019
808,4/1/2019
809,4/1/2019
810,4/1/2019
811,4/1/2019
812,4/1/2019
813,4/1/2019
814,4/1/2019
815,4/1/2019
816,4/1/2019
817,4/1/2019
818,4/1/2019
819,4/1/2019
820,4/1/2019
821,4/1/2019
823,4/1/2019
824,4/1/2019
825,4/1/2019
826,4/1/2019
830,4/1/2019
831,4/1/2019
832,4/1/2019
833,4/1/2019
835,4/1/2019
838,4/1/2019
839,4/1/2019
840,4/1/2019
841,4/1/2019
842,4/1/2019
843,4/1/2019
844,4/1/2019
845,4/1/2019
847,4/1/2019
848,4/1/2019
849,4/1/2019
851,4/1/2019
852,4/1/2019
853,4/1/2019
854,4/1/2019
855,4/1/2019
857,4/1/2019
858,4/1/2019
859,4/1/2019
860,4/1/2019
862,4/1/2019
863,4/1/2019
864,4/1/2019
866,4/1/2019
867,4/1/2019
868,4/1/2019
869,4/1/2019
870,4/1/2019
871,4/1/2019
872,4/1/2019
874,4/1/2019
875,4/1/2019
877,4/1/2019
879,4/1/2019
880,4/1/2019
881,4/1/2019
882,4/1/2019
883,4/1/2019
884,4/1/2019
886,4/1/2019
887,4/1/2019
888,4/1/2019
890,4/1/2019
891,4/1/2019
892,4/1/2019
894,4/1/2019
895,4/1/2019
896,4/1/2019
897,4/1/2019
898,4/1/2019
899,4/1/2019
900,4/1/2019
901,4/1/2019
902,4/1/2019
904,4/1/2019
906,4/1/2019
907,4/1/2019
909,4/1/2019
910,4/1/2019
912,4/1/2019
913,4/1/2019
914,4/1/2019
915,4/1/2019
916,4/1/2019
917,4/1/2019
918,4/1/2019
919,4/1/2019
920,4/1/2019
921,4/1/2019
923,4/1/2019
924,4/1/2019
925,4/1/2019
926,4/1/2019
927,4/1/2019
928,4/1/2019
929,4/1/2019
930,4/1/2019
931,4/1/2019
932,4/1/2019
933,4/1/2019
934,4/1/2019
935,4/1/2019
936,4/1/2019
937,4/1/2019
938,4/1/2019
939,4/1/2019
940,4/1/2019
941,4/1/2019
942,4/1/2019
943,4/1/2019
944,4/1/2019
945,4/1/2019
946,4/1/2019
947,4/1/2019
949,4/1/2019
950,4/1/2019
951,4/1/2019
952,4/1/2019
953,4/1/2019
955,4/1/2019
956,4/1/2019
959,4/1/2019
960,4/1/2019
961,4/1/2019
963,4/1/2019
964,4/1/2019
965,4/1/2019
966,4/1/2019
967,4/1/2019
968,4/1/2019
969,4/1/2019
970,4/1/2019
971,4/1/2019
972,4/1/2019
974,4/1/2019
975,4/1/2019
976,4/1/2019
977,4/1/2019
978,4/1/2019
979,4/1/2019
980,4/1/2019
981,4/1/2019
982,4/1/2019
984,4/1/2019
985,4/1/2019
986,4/1/2019
987,4/1/2019
988,4/1/2019
990,4/1/2019
992,4/1/2019
993,4/1/2019
994,4/1/2019
998,4/1/2019
1000,4/1/2019
1001,4/1/2019
1002,4/1/2019
1003,4/1/2019
1005,4/1/2019
1006,4/1/2019
1008,4/1/2019
1009,4/1/2019
1010,4/1/2019
1011,4/1/2019
1012,4/1/2019
1013,4/1/2019
1014,4/1/2019
1015,4/1/2019
1016,4/1/2019
1017,4/1/2019
1018,4/1/2019
1019,4/1/2019
1020,4/1/2019
1021,4/1/2019
1022,4/1/2019
1023,4/1/2019
1024,4/1/2019
1025,4/1/2019
1027,4/1/2019
1028,4/1/2019
1029,4/1/2019
1032,4/1/2019
1033,4/1/2019
1035,4/1/2019
1036,4/1/2019
1037,4/1/2019
1038,4/1/2019
1039,4/1/2019
1040,4/1/2019
1041,4/1/2019
1042,4/1/2019
1043,4/1/2019
1045,4/1/2019
1046,4/1/2019
1047,4/1/2019
1049,4/1/2019
1050,4/1/2019
1052,4/1/2019
1053,4/1/2019
1054,4/1/2019
1055,4/1/2019
1056,4/1/2019
1057,4/1/2019
1058,4/1/2019
1059,4/1/2019
1060,4/1/2019
1061,4/1/2019
1062,4/1/2019
1063,4/1/2019
1064,4/1/2019
1066,4/1/2019
1067,4/1/2019
1068,4/1/2019
1069,4/1/2019
1070,4/1/2019
1071,4/1/2019
1072,4/1/2019
1073,4/1/2019
1074,4/1/2019
1075,4/1/2019
1076,4/1/2019
1077,4/1/2019
1079,4/1/2019
1080,4/1/2019
1081,4/1/2019
1082,4/1/2019
1083,4/1/2019
1084,4/1/2019
1086,4/1/2019
1087,4/1/2019
1089,4/1/2019
1090,4/1/2019
1091,4/1/2019
1092,4/1/2019
1093,4/1/2019
1094,4/1/2019
1095,4/1/2019
1096,4/1/2019
1098,4/1/2019
1099,4/1/2019
1100,4/1/2019
1101,4/1/2019
1102,4/1/2019
1104,4/1/2019
1105,4/1/2019
1107,4/1/2019
1108,4/1/2019
1109,4/1/2019
1110,4/1/2019
1112,4/1/2019
1113,4/1/2019
1115,4/1/2019
1116,4/1/2019
1118,4/1/2019
1119,4/1/2019
1120,4/1/2019
1121,4/1/2019
1122,4/1/2019
1124,4/1/2019
1125,4/1/2019
1126,4/1/2019
1127,4/1/2019
1129,4/1/2019
1130,4/1/2019
1131,4/1/2019
1132,4/1/2019
1133,4/1/2019
1135,4/1/2019
1136,4/1/2019
1137,4/1/2019
1138,4/1/2019
1140,4/1/2019
1141,4/1/2019
1142,4/1/2019
1143,4/1/2019
1144,4/1/2019
1145,4/1/2019
1146,4/1/2019
1147,4/1/2019
1148,4/1/2019
1150,4/1/2019
1151,4/1/2019
1152,4/1/2019
1153,4/1/2019
1155,4/1/2019
1156,4/1/2019
1157,4/1/2019
1158,4/1/2019
1159,4/1/2019
1162,4/1/2019
1163,4/1/2019
1164,4/1/2019
1165,4/1/2019
1166,4/1/2019
1167,4/1/2019
1169,4/1/2019
1170,4/1/2019
1171,4/1/2019
1172,4/1/2019
1173,4/1/2019
1174,4/1/2019
1175,4/1/2019
1176,4/1/2019
1177,4/1/2019
1178,4/1/2019
1179,4/1/2019
1180,4/1/2019
1181,4/1/2019
1182,4/1/2019
1183,4/1/2019
1184,4/1/2019
1185,4/1/2019
1186,4/1/2019
1187,4/1/2019
1188,4/1/2019
1189,4/1/2019
1190,4/1/2019
1192,4/1/2019
1193,4/1/2019
1194,4/1/2019
1195,4/1/2019
1196,4/1/2019
1197,4/1/2019
1198,4/1/2019
1199,4/1/2019
1200,4/1/2019
1201,4/1/2019
1202,4/1/2019
1203,4/1/2019
1204,4/1/2019
1205,4/1/2019
1206,4/1/2019
1207,4/1/2019
1208,4/1/2019
1209,4/1/2019
1210,4/1/2019
1211,4/1/2019
1212,4/1/2019
1213,4/1/2019
1215,4/1/2019
1216,4/1/2019
1217,4/1/2019
1218,4/1/2019
1219,4/1/2019
1220,4/1/2019
1221,4/1/2019
1222,4/1/2019
1223,4/1/2019
1224,4/1/2019
1225,4/1/2019
1227,4/1/2019
1228,4/1/2019
1229,4/1/2019
1230,4/1/2019
1232,4/1/2019
1234,4/1/2019
1235,4/1/2019
1236,4/1/2019
1237,4/1/2019
1238,4/1/2019
1240,4/1/2019
1241,4/1/2019
1242,4/1/2019
1243,4/1/2019
1244,4/1/2019
1245,4/1/2019
1246,4/1/2019
1247,4/1/2019
1248,4/1/2019
1249,4/1/2019
1250,4/1/2019
1251,4/1/2019
1252,4/1/2019
1253,4/1/2019
1255,4/1/2019
1256,4/1/2019
1258,4/1/2019
1259,4/1/2019
1260,4/1/2019
1262,4/1/2019
1263,4/1/2019
1264,4/1/2019
1265,4/1/2019
1266,4/1/2019
1267,4/1/2019
1268,4/1/2019
1269,4/1/2019
1270,4/1/2019
1271,4/1/2019
1272,4/1/2019
1273,4/1/2019
1274,4/1/2019
1275,4/1/2019
1276,4/1/2019
1278,4/1/2019
1279,4/1/2019
1280,4/1/2019
1281,4/1/2019
1282,4/1/2019
1283,4/1/2019
1284,4/1/2019
1285,4/1/2019
1286,4/1/2019
1287,4/1/2019
1288,4/1/2019
1289,4/1/2019
1290,4/1/2019
1291,4/1/2019
1292,4/1/2019
1294,4/1/2019
1295,4/1/2019
1296,4/1/2019
1297,4/1/2019
1298,4/1/2019
1299,4/1/2019
1300,4/1/2019
1301,4/1/2019
1302,4/1/2019
1303,4/1/2019
1304,4/1/2019
1305,4/1/2019
1306,4/1/2019
1307,4/1/2019
1308,4/1/2019
1309,4/1/2019
1311,4/1/2019
1312,4/1/2019
1313,4/1/2019
1314,4/1/2019
1315,4/1/2019
1316,4/1/2019
1317,4/1/2019
1318,4/1/2019
1319,4/1/2019
1320,4/1/2019
1321,4/1/2019
1322,4/1/2019
1324,4/1/2019
1325,4/1/2019
1326,4/1/2019
1327,4/1/2019
1328,4/1/2019
1329,4/1/2019
1330,4/1/2019
1331,4/1/2019
1332,4/1/2019
1333,4/1/2019
1334,4/1/2019
1336,4/1/2019
1337,4/1/2019
1338,4/1/2019
1339,4/1/2019
1340,4/1/2019
1341,4/1/2019
1342,4/1/2019
1343,4/1/2019
1344,4/1/2019
1346,4/1/2019
1347,4/1/2019
1348,4/1/2019
1349,4/1/2019
1350,4/1/2019
1351,4/1/2019
1352,4/1/2019
1353,4/1/2019
1355,4/1/2019
1357,4/1/2019
1358,4/1/2019
1359,4/1/2019
1361,4/1/2019
1362,4/1/2019
1363,4/1/2019
1364,4/1/2019
1365,4/1/2019
1366,4/1/2019
1367,4/1/2019
1368,4/1/2019
1369,4/1/2019
1370,4/1/2019
1371,4/1/2019
1372,4/1/2019
1374,4/1/2019
1375,4/1/2019
1376,4/1/2019
1378,4/1/2019
1379,4/1/2019
1380,4/1/2019
1381,4/1/2019
1382,4/1/2019
1383,4/1/2019
1384,4/1/2019
1385,4/1/2019
1386,4/1/2019
1387,4/1/2019
1388,4/1/2019
1389,4/1/2019
1390,4/1/2019
1391,4/1/2019
1392,4/1/2019
1393,4/1/2019
1394,4/1/2019
1395,4/1/2019
1396,4/1/2019
1397,4/1/2019
1398,4/1/2019
1399,4/1/2019
1400,4/1/2019
1401,4/1/2019
1402,4/1/2019
1403,4/1/2019
1404,4/1/2019
1405,4/1/2019
1406,4/1/2019
1407,4/1/2019
1408,4/1/2019
1409,4/1/2019
1410,4/1/2019
1411,4/1/2019
1412,4/1/2019
1413,4/1/2019
1414,4/1/2019
1415,4/1/2019
1416,4/1/2019
1417,4/1/2019
1418,4/1/2019
1419,4/1/2019
1420,4/1/2019
1421,4/1/2019
1422,4/1/2019
1423,4/1/2019
1424,4/1/2019
1425,4/1/2019
1426,4/1/2019
1427,4/1/2019
1428,4/1/2019
1429,4/1/2019
1430,4/1/2019
1431,4/1/2019
1432,4/1/2019
1433,4/1/2019
1434,4/1/2019
1435,4/1/2019
1436,4/1/2019
1437,4/1/2019
1438,4/1/2019
1439,4/1/2019
1440,4/1/2019
1441,4/1/2019
1442,4/1/2019
1443,4/1/2019
1444,4/1/2019
1445,4/1/2019
1446,4/1/2019
1447,4/1/2019
1448,4/1/2019
1449,4/1/2019
1450,4/1/2019
1451,4/1/2019
1452,4/1/2019
1453,4/1/2019
1454,4/1/2019
1455,4/1/2019
1456,4/1/2019
1457,4/1/2019
1,5/1/2019
2,5/1/2019
3,5/1/2019
4,5/1/2019
5,5/1/2019
6,5/1/2019
8,5/1/2019
9,5/1/2019
10,5/1/2019
11,5/1/2019
12,5/1/2019
13,5/1/2019
14,5/1/2019
15,5/1/2019
16,5/1/2019
17,5/1/2019
19,5/1/2019
21,5/1/2019
22,5/1/2019
26,5/1/2019
27,5/1/2019
28,5/1/2019
30,5/1/2019
31,5/1/2019
32,5/1/2019
35,5/1/2019
36,5/1/2019
37,5/1/2019
38,5/1/2019
39,5/1/2019
40,5/1/2019
41,5/1/2019
42,5/1/2019
43,5/1/2019
44,5/1/2019
45,5/1/2019
48,5/1/2019
50,5/1/2019
51,5/1/2019
52,5/1/2019
55,5/1/2019
56,5/1/2019
57,5/1/2019
58,5/1/2019
60,5/1/2019
62,5/1/2019
63,5/1/2019
64,5/1/2019
65,5/1/2019
67,5/1/2019
70,5/1/2019
71,5/1/2019
72,5/1/2019
73,5/1/2019
75,5/1/2019
76,5/1/2019
78,5/1/2019
80,5/1/2019
81,5/1/2019
85,5/1/2019
89,5/1/2019
91,5/1/2019
93,5/1/2019
94,5/1/2019
95,5/1/2019
96,5/1/2019
97,5/1/2019
100,5/1/2019
104,5/1/2019
105,5/1/2019
106,5/1/2019
108,5/1/2019
109,5/1/2019
110,5/1/2019
112,5/1/2019
113,5/1/2019
115,5/1/2019
116,5/1/2019
117,5/1/2019
118,5/1/2019
119,5/1/2019
120,5/1/2019
121,5/1/2019
123,5/1/2019
125,5/1/2019
126,5/1/2019
127,5/1/2019
129,5/1/2019
130,5/1/2019
132,5/1/2019
134,5/1/2019
135,5/1/2019
136,5/1/2019
137,5/1/2019
138,5/1/2019
139,5/1/2019
140,5/1/2019
141,5/1/2019
142,5/1/2019
143,5/1/2019
144,5/1/2019
145,5/1/2019
146,5/1/2019
147,5/1/2019
149,5/1/2019
150,5/1/2019
151,5/1/2019
152,5/1/2019
157,5/1/2019
160,5/1/2019
162,5/1/2019
163,5/1/2019
164,5/1/2019
165,5/1/2019
167,5/1/2019
168,5/1/2019
169,5/1/2019
170,5/1/2019
174,5/1/2019
175,5/1/2019
176,5/1/2019
177,5/1/2019
179,5/1/2019
180,5/1/2019
182,5/1/2019
185,5/1/2019
186,5/1/2019
187,5/1/2019
188,5/1/2019
189,5/1/2019
191,5/1/2019
192,5/1/2019
194,5/1/2019
197,5/1/2019
199,5/1/2019
200,5/1/2019
203,5/1/2019
204,5/1/2019
205,5/1/2019
207,5/1/2019
208,5/1/2019
209,5/1/2019
213,5/1/2019
214,5/1/2019
215,5/1/2019
216,5/1/2019
217,5/1/2019
219,5/1/2019
220,5/1/2019
221,5/1/2019
222,5/1/2019
223,5/1/2019
224,5/1/2019
225,5/1/2019
226,5/1/2019
227,5/1/2019
228,5/1/2019
231,5/1/2019
232,5/1/2019
234,5/1/2019
235,5/1/2019
237,5/1/2019
239,5/1/2019
241,5/1/2019
242,5/1/2019
244,5/1/2019
245,5/1/2019
249,5/1/2019
250,5/1/2019
251,5/1/2019
253,5/1/2019
254,5/1/2019
255,5/1/2019
256,5/1/2019
257,5/1/2019
258,5/1/2019
259,5/1/2019
260,5/1/2019
261,5/1/2019
264,5/1/2019
265,5/1/2019
266,5/1/2019
267,5/1/2019
268,5/1/2019
269,5/1/2019
271,5/1/2019
272,5/1/2019
273,5/1/2019
274,5/1/2019
275,5/1/2019
276,5/1/2019
277,5/1/2019
280,5/1/2019
281,5/1/2019
282,5/1/2019
283,5/1/2019
285,5/1/2019
286,5/1/2019
288,5/1/2019
289,5/1/2019
291,5/1/2019
292,5/1/2019
293,5/1/2019
295,5/1/2019
296,5/1/2019
297,5/1/2019
298,5/1/2019
299,5/1/2019
301,5/1/2019
302,5/1/2019
303,5/1/2019
304,5/1/2019
305,5/1/2019
307,5/1/2019
308,5/1/2019
309,5/1/2019
310,5/1/2019
311,5/1/2019
312,5/1/2019
313,5/1/2019
314,5/1/2019
315,5/1/2019
316,5/1/2019
318,5/1/2019
319,5/1/2019
321,5/1/2019
322,5/1/2019
323,5/1/2019
325,5/1/2019
327,5/1/2019
329,5/1/2019
330,5/1/2019
333,5/1/2019
334,5/1/2019
337,5/1/2019
338,5/1/2019
339,5/1/2019
340,5/1/2019
341,5/1/2019
343,5/1/2019
345,5/1/2019
346,5/1/2019
347,5/1/2019
348,5/1/2019
350,5/1/2019
351,5/1/2019
352,5/1/2019
355,5/1/2019
356,5/1/2019
357,5/1/2019
362,5/1/2019
363,5/1/2019
365,5/1/2019
366,5/1/2019
367,5/1/2019
368,5/1/2019
370,5/1/2019
371,5/1/2019
372,5/1/2019
373,5/1/2019
374,5/1/2019
375,5/1/2019
376,5/1/2019
377,5/1/2019
378,5/1/2019
380,5/1/2019
382,5/1/2019
383,5/1/2019
384,5/1/2019
385,5/1/2019
386,5/1/2019
388,5/1/2019
389,5/1/2019
390,5/1/2019
393,5/1/2019
395,5/1/2019
396,5/1/2019
397,5/1/2019
398,5/1/2019
399,5/1/2019
400,5/1/2019
402,5/1/2019
403,5/1/2019
404,5/1/2019
405,5/1/2019
407,5/1/2019
408,5/1/2019
409,5/1/2019
411,5/1/2019
412,5/1/2019
415,5/1/2019
416,5/1/2019
417,5/1/2019
418,5/1/2019
419,5/1/2019
422,5/1/2019
423,5/1/2019
424,5/1/2019
425,5/1/2019
426,5/1/2019
427,5/1/2019
428,5/1/2019
430,5/1/2019
431,5/1/2019
433,5/1/2019
435,5/1/2019
436,5/1/2019
437,5/1/2019
441,5/1/2019
442,5/1/2019
443,5/1/2019
444,5/1/2019
446,5/1/2019
447,5/1/2019
450,5/1/2019
452,5/1/2019
453,5/1/2019
454,5/1/2019
455,5/1/2019
456,5/1/2019
457,5/1/2019
458,5/1/2019
459,5/1/2019
460,5/1/2019
462,5/1/2019
464,5/1/2019
465,5/1/2019
466,5/1/2019
467,5/1/2019
469,5/1/2019
470,5/1/2019
471,5/1/2019
472,5/1/2019
473,5/1/2019
474,5/1/2019
475,5/1/2019
477,5/1/2019
478,5/1/2019
479,5/1/2019
480,5/1/2019
481,5/1/2019
482,5/1/2019
483,5/1/2019
484,5/1/2019
485,5/1/2019
486,5/1/2019
487,5/1/2019
489,5/1/2019
490,5/1/2019
491,5/1/2019
492,5/1/2019
493,5/1/2019
494,5/1/2019
496,5/1/2019
497,5/1/2019
498,5/1/2019
499,5/1/2019
501,5/1/2019
502,5/1/2019
503,5/1/2019
504,5/1/2019
505,5/1/2019
507,5/1/2019
508,5/1/2019
510,5/1/2019
511,5/1/2019
512,5/1/2019
514,5/1/2019
515,5/1/2019
516,5/1/2019
517,5/1/2019
519,5/1/2019
521,5/1/2019
522,5/1/2019
523,5/1/2019
524,5/1/2019
527,5/1/2019
528,5/1/2019
534,5/1/2019
536,5/1/2019
537,5/1/2019
538,5/1/2019
539,5/1/2019
540,5/1/2019
541,5/1/2019
542,5/1/2019
543,5/1/2019
544,5/1/2019
545,5/1/2019
546,5/1/2019
547,5/1/2019
548,5/1/2019
549,5/1/2019
552,5/1/2019
553,5/1/2019
554,5/1/2019
555,5/1/2019
556,5/1/2019
558,5/1/2019
559,5/1/2019
560,5/1/2019
561,5/1/2019
562,5/1/2019
563,5/1/2019
564,5/1/2019
565,5/1/2019
566,5/1/2019
567,5/1/2019
568,5/1/2019
569,5/1/2019
570,5/1/2019
571,5/1/2019
572,5/1/2019
575,5/1/2019
576,5/1/2019
577,5/1/2019
579,5/1/2019
580,5/1/2019
581,5/1/2019
582,5/1/2019
583,5/1/2019
584,5/1/2019
587,5/1/2019
588,5/1/2019
592,5/1/2019
593,5/1/2019
594,5/1/2019
596,5/1/2019
597,5/1/2019
598,5/1/2019
601,5/1/2019
602,5/1/2019
604,5/1/2019
605,5/1/2019
607,5/1/2019
608,5/1/2019
609,5/1/2019
610,5/1/2019
611,5/1/2019
614,5/1/2019
616,5/1/2019
617,5/1/2019
618,5/1/2019
619,5/1/2019
620,5/1/2019
621,5/1/2019
622,5/1/2019
623,5/1/2019
624,5/1/2019
625,5/1/2019
626,5/1/2019
627,5/1/2019
628,5/1/2019
629,5/1/2019
630,5/1/2019
631,5/1/2019
632,5/1/2019
633,5/1/2019
635,5/1/2019
637,5/1/2019
638,5/1/2019
640,5/1/2019
641,5/1/2019
642,5/1/2019
643,5/1/2019
644,5/1/2019
645,5/1/2019
646,5/1/2019
647,5/1/2019
648,5/1/2019
649,5/1/2019
650,5/1/2019
651,5/1/2019
652,5/1/2019
654,5/1/2019
656,5/1/2019
659,5/1/2019
660,5/1/2019
661,5/1/2019
662,5/1/2019
664,5/1/2019
665,5/1/2019
666,5/1/2019
667,5/1/2019
668,5/1/2019
669,5/1/2019
670,5/1/2019
671,5/1/2019
672,5/1/2019
673,5/1/2019
674,5/1/2019
676,5/1/2019
677,5/1/2019
678,5/1/2019
679,5/1/2019
680,5/1/2019
681,5/1/2019
682,5/1/2019
683,5/1/2019
684,5/1/2019
685,5/1/2019
686,5/1/2019
687,5/1/2019
689,5/1/2019
690,5/1/2019
691,5/1/2019
692,5/1/2019
693,5/1/2019
694,5/1/2019
695,5/1/2019
696,5/1/2019
697,5/1/2019
698,5/1/2019
699,5/1/2019
700,5/1/2019
701,5/1/2019
702,5/1/2019
704,5/1/2019
705,5/1/2019
706,5/1/2019
709,5/1/2019
710,5/1/2019
711,5/1/2019
712,5/1/2019
713,5/1/2019
714,5/1/2019
715,5/1/2019
716,5/1/2019
717,5/1/2019
718,5/1/2019
719,5/1/2019
720,5/1/2019
721,5/1/2019
722,5/1/2019
723,5/1/2019
724,5/1/2019
726,5/1/2019
728,5/1/2019
729,5/1/2019
730,5/1/2019
731,5/1/2019
732,5/1/2019
733,5/1/2019
734,5/1/2019
735,5/1/2019
736,5/1/2019
737,5/1/2019
738,5/1/2019
739,5/1/2019
741,5/1/2019
742,5/1/2019
743,5/1/2019
745,5/1/2019
746,5/1/2019
747,5/1/2019
748,5/1/2019
749,5/1/2019
750,5/1/2019
751,5/1/2019
753,5/1/2019
754,5/1/2019
755,5/1/2019
756,5/1/2019
757,5/1/2019
758,5/1/2019
759,5/1/2019
760,5/1/2019
762,5/1/2019
763,5/1/2019
764,5/1/2019
765,5/1/2019
766,5/1/2019
767,5/1/2019
768,5/1/2019
769,5/1/2019
770,5/1/2019
772,5/1/2019
774,5/1/2019
775,5/1/2019
776,5/1/2019
777,5/1/2019
778,5/1/2019
781,5/1/2019
782,5/1/2019
783,5/1/2019
784,5/1/2019
785,5/1/2019
787,5/1/2019
788,5/1/2019
789,5/1/2019
790,5/1/2019
791,5/1/2019
792,5/1/2019
793,5/1/2019
794,5/1/2019
795,5/1/2019
796,5/1/2019
797,5/1/2019
801,5/1/2019
803,5/1/2019
805,5/1/2019
806,5/1/2019
807,5/1/2019
808,5/1/2019
809,5/1/2019
810,5/1/2019
811,5/1/2019
812,5/1/2019
813,5/1/2019
814,5/1/2019
815,5/1/2019
816,5/1/2019
817,5/1/2019
818,5/1/2019
819,5/1/2019
820,5/1/2019
821,5/1/2019
823,5/1/2019
824,5/1/2019
825,5/1/2019
826,5/1/2019
830,5/1/2019
831,5/1/2019
832,5/1/2019
833,5/1/2019
835,5/1/2019
838,5/1/2019
839,5/1/2019
840,5/1/2019
841,5/1/2019
842,5/1/2019
843,5/1/2019
844,5/1/2019
845,5/1/2019
847,5/1/2019
848,5/1/2019
849,5/1/2019
851,5/1/2019
852,5/1/2019
853,5/1/2019
854,5/1/2019
855,5/1/2019
857,5/1/2019
858,5/1/2019
859,5/1/2019
860,5/1/2019
862,5/1/2019
864,5/1/2019
866,5/1/2019
867,5/1/2019
868,5/1/2019
869,5/1/2019
870,5/1/2019
871,5/1/2019
872,5/1/2019
874,5/1/2019
875,5/1/2019
877,5/1/2019
879,5/1/2019
880,5/1/2019
881,5/1/2019
882,5/1/2019
883,5/1/2019
884,5/1/2019
886,5/1/2019
887,5/1/2019
888,5/1/2019
890,5/1/2019
891,5/1/2019
894,5/1/2019
895,5/1/2019
896,5/1/2019
897,5/1/2019
898,5/1/2019
899,5/1/2019
900,5/1/2019
901,5/1/2019
902,5/1/2019
904,5/1/2019
907,5/1/2019
909,5/1/2019
910,5/1/2019
912,5/1/2019
913,5/1/2019
914,5/1/2019
915,5/1/2019
916,5/1/2019
917,5/1/2019
918,5/1/2019
919,5/1/2019
920,5/1/2019
921,5/1/2019
923,5/1/2019
924,5/1/2019
925,5/1/2019
926,5/1/2019
927,5/1/2019
928,5/1/2019
929,5/1/2019
930,5/1/2019
931,5/1/2019
932,5/1/2019
933,5/1/2019
934,5/1/2019
935,5/1/2019
936,5/1/2019
937,5/1/2019
938,5/1/2019
939,5/1/2019
941,5/1/2019
942,5/1/2019
943,5/1/2019
944,5/1/2019
945,5/1/2019
946,5/1/2019
947,5/1/2019
949,5/1/2019
950,5/1/2019
951,5/1/2019
952,5/1/2019
953,5/1/2019
955,5/1/2019
956,5/1/2019
959,5/1/2019
960,5/1/2019
961,5/1/2019
963,5/1/2019
964,5/1/2019
965,5/1/2019
966,5/1/2019
967,5/1/2019
968,5/1/2019
969,5/1/2019
970,5/1/2019
971,5/1/2019
972,5/1/2019
974,5/1/2019
975,5/1/2019
976,5/1/2019
977,5/1/2019
978,5/1/2019
979,5/1/2019
980,5/1/2019
981,5/1/2019
982,5/1/2019
984,5/1/2019
985,5/1/2019
986,5/1/2019
987,5/1/2019
988,5/1/2019
990,5/1/2019
992,5/1/2019
993,5/1/2019
994,5/1/2019
998,5/1/2019
1000,5/1/2019
1001,5/1/2019
1002,5/1/2019
1003,5/1/2019
1005,5/1/2019
1006,5/1/2019
1008,5/1/2019
1009,5/1/2019
1010,5/1/2019
1011,5/1/2019
